"","CPSID","county","weight","hhsize","FSTOTXPNC_perpers","FSSTATUS","FSSTATUSMD","FSFOODS","FSWROUTY","FSBAL","FSRAWSCRA","FSTOTXPNC","FSSTMPVALC","female","hispanic","black","kids","elderly","education","married","FSSTMPVALC_bin","FSSTMPVALC_bin_char"
"1472","20211003373400","0",3396.0385,2,85,0,0,0,NA,NA,0,170,NA,1,0,0,0,2,1,2,0,"No"
"1473","20211003376600","29189",3819.8468,3,103.333333333333,0,0,0,NA,NA,0,310,NA,2,0,0,0,0,0,2,0,"No"
"1474","20211003378400","29189",4405.7185,3,66.6666666666667,1,0,1,1,1,1,200,NA,2,0,3,2,0,1,0,0,"No"
"1475","20211003379400","0",4134.0717,3,106.666666666667,0,0,0,NA,NA,0,320,NA,1,0,0,1,0,0,0,0,"No"
"1476","20211003379500","29189",3303.7168,4,52.5,0,0,0,NA,NA,0,210,NA,1,0,0,0,1,2,2,0,"No"
"1477","20211003380300","0",4319.462,1,100,1,1,1,1,1,1,100,NA,0,0,0,0,0,0,0,0,"No"
"1478","20211003381000","0",4576.1408,4,77.5,0,0,1,1,0,1,310,NA,2,0,0,2,0,0,2,0,"No"
"1479","20211003382700","29189",3332.4534,1,70,0,0,0,NA,NA,0,70,NA,1,0,1,0,0,1,0,0,"No"
"1480","20211003383600","29189",4002.6333,4,95,0,0,0,0,0,0,380,NA,2,0,0,2,0,2,2,0,"No"
"1481","20211003384000","29189",3999.1912,1,330,0,0,0,NA,NA,0,330,NA,0,0,1,0,0,1,0,0,"No"
"1482","20211003384600","29189",3738.4245,1,80,0,0,0,NA,NA,0,80,NA,0,0,0,0,0,1,0,0,"No"
"1483","20211003384900","29189",4576.1408,4,80,0,0,0,NA,NA,0,320,NA,2,0,0,2,0,2,2,0,"No"
"1484","20211003391000","29189",4002.6333,4,42.5,0,0,0,NA,NA,0,170,NA,2,0,0,2,0,2,2,0,"No"
"1485","20211003392000","29189",4002.6333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,"No"
"1486","20211003393400","29099",3321.23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2,0,"No"
"1487","20211003393600","0",3594.3801,3,83.3333333333333,0,0,1,0,0,0,250,NA,1,0,0,0,2,0,2,0,"No"
"1488","20211003394800","0",3408.1251,2,0,1,1,1,1,1,1,0,NA,1,0,0,0,2,0,2,0,"No"
"1489","20211003394900","29099",4165.9527,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,2,0,"No"
"1490","20211003396700","0",3819.8468,2,140,0,0,1,0,0,0,280,NA,1,0,0,0,0,0,2,0,"No"
"1491","20211003402200","29189",3321.23,1,50,0,0,1,0,0,0,50,NA,1,0,0,0,1,0,0,0,"No"
"1492","20211003403400","0",3408.1251,1,60,0,0,0,0,0,0,60,NA,1,0,0,0,1,1,0,0,"No"
"1493","20211003406100","29189",2947.4754,1,60,0,0,0,0,0,0,60,NA,1,0,1,0,1,0,0,0,"No"
"1494","20211003409300","0",4652.7201,4,12.5,0,0,0,NA,NA,0,50,NA,3,0,0,2,0,2,2,0,"No"
"1495","20211003411900","0",4069.6153,2,35,0,0,0,NA,NA,0,70,NA,1,0,0,0,0,1,2,0,"No"
"1496","20211003412700","0",4069.6153,4,25,0,0,0,NA,NA,0,100,NA,2,0,0,2,0,2,2,0,"No"
"1497","20211003412800","0",3787.1703,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,1,2,0,"No"
"1498","20211003415200","0",3654.5302,1,4,0,0,0,NA,NA,0,4,NA,1,0,0,0,1,1,0,0,"No"
"1499","20211003415900","0",3883.77,1,70,0,0,0,NA,NA,0,70,NA,1,0,0,0,0,1,0,0,"No"
"1500","20211003418700","0",3152.7033,3,6.66666666666667,0,0,0,0,0,0,20,100,2,0,0,0,1,0,0,1,"Yes"
"1501","20211003423600","0",4069.6153,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,3,0,0,2,0,"No"
"1502","20211003423900","0",3787.1703,2,65,0,0,0,NA,NA,0,130,NA,1,0,0,0,0,0,2,0,"No"
"1503","20211003424600","0",3621.7515,1,230,0,0,0,NA,NA,0,230,NA,0,0,0,0,1,0,0,0,"No"
"1504","20211003426500","0",5158.8621,3,16.6666666666667,0,0,0,0,0,0,50,190,2,0,3,1,1,0,2,1,"Yes"
"1505","20211003427000","0",4069.6153,4,32.5,0,0,0,NA,NA,0,130,NA,3,0,0,2,0,0,0,0,"No"
"1506","20211003428300","0",3641.6118,1,150,0,0,0,NA,NA,0,150,NA,0,0,0,0,1,0,0,0,"No"
"1507","20211003428400","0",4159.3263,2,45,0,0,0,NA,NA,0,90,NA,0,0,0,0,0,0,0,0,"No"
"1508","20211003428500","0",5155.3068,3,53.3333333333333,0,0,0,0,0,0,160,NA,1,0,0,1,0,1,2,0,"No"
"1509","20211003431000","0",4159.3263,3,33.3333333333333,0,0,0,0,0,0,100,NA,1,0,0,1,0,0,0,0,"No"
"1510","20211003431500","0",3152.7033,2,30,0,0,0,NA,NA,0,60,NA,1,0,0,0,2,1,0,0,"No"
"1511","20211003433600","0",4545.2811,1,120,1,1,0,1,1,1,120,NA,1,0,0,0,0,0,0,0,"No"
"1512","20211003435900","0",3945.5255,2,70,0,0,0,0,0,0,140,NA,1,0,0,0,2,1,2,0,"No"
"1513","20211003436700","0",3661.526,3,100,0,0,0,NA,NA,0,300,NA,2,2,0,1,0,1,2,0,"No"
"1514","20211003437600","0",3831.3262,2,110,0,0,1,0,0,0,220,NA,1,0,0,0,0,1,0,0,"No"
"1515","20211003438700","0",3763.1794,2,135,0,0,1,0,0,0,270,NA,1,0,0,0,0,0,2,0,"No"
"1516","20211003439900","0",3661.526,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2,0,"No"
"1517","20211003440000","0",4030.1797,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"No"
"1518","20211003440500","0",3254.7061,2,135,0,1,1,0,1,1,270,NA,1,0,0,0,2,0,2,0,"No"
"1519","20211003442400","0",3763.1794,3,50,0,0,1,0,0,0,150,NA,2,0,0,0,0,2,2,0,"No"
"1520","20211003442600","0",3831.3262,1,170,0,0,0,NA,NA,0,170,NA,0,0,0,0,0,0,0,0,"No"
"1521","20211003580800","31055",1485.7751,2,150,0,0,0,NA,NA,0,300,NA,1,0,0,0,2,2,2,0,"No"
"1522","20211003582300","31055",2104.5007,1,100,0,1,0,1,0,1,100,NA,0,0,1,0,0,1,0,0,"No"
"1523","20211003584700","31055",1707.2905,1,110,1,1,1,0,1,1,110,NA,1,0,0,0,0,1,0,0,"No"
"1524","20211003585700","31055",1403.7885,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,2,2,2,0,"No"
"1525","20211003586300","31055",1654.9494,2,15,0,0,1,0,0,0,30,NA,1,1,0,0,2,0,2,0,"No"
"1526","20211003586600","31055",1225.3012,1,50,0,0,0,NA,NA,0,50,NA,0,0,0,0,0,0,0,0,"No"
"1527","20211003588300","31055",1554.2554,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,0,1,2,0,"No"
"1528","20211003589200","31055",1408.7846,2,80,1,0,1,1,1,1,160,NA,2,0,0,0,1,1,0,0,"No"
"1529","20211003590000","31055",1365.6263,2,60,0,0,1,0,0,0,120,NA,1,0,0,0,2,2,2,0,"No"
"1530","20211003590700","31055",1225.3012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,"No"
"1531","20211003591200","31055",1410.9246,4,60,0,0,1,0,0,0,240,NA,2,0,0,1,2,2,2,0,"No"
"1532","20211003592500","31055",941.0654,2,35,1,1,0,1,1,1,70,NA,1,0,2,0,0,0,2,0,"No"
"1533","20211003593100","31055",1547.9927,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,"No"
"1534","20211003593600","31055",1491.8668,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,2,2,3,0,"No"
"1535","20211003594400","31055",1372.8656,1,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,1,0,0,0,"No"
"1536","20211003595400","31055",1407.6831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"No"
"1537","20211003599100","0",996.4429,1,50,0,0,0,NA,NA,0,50,NA,0,0,1,0,1,1,0,0,"No"
"1538","20211003601500","0",1288.5957,2,90,0,0,1,1,0,0,180,NA,1,0,0,0,2,1,2,0,"No"
"1539","20211003606500","0",1255.7411,3,73.3333333333333,1,1,1,0,1,1,220,NA,1,0,0,0,2,1,2,0,"No"
"1540","20211003608400","0",1346.0118,5,88,0,0,0,NA,NA,0,440,NA,2,5,0,3,0,0,2,0,"No"
"1541","20211003609600","31055",1168.1197,1,70,0,0,0,NA,NA,0,70,NA,0,0,0,0,1,1,0,0,"No"
"1542","20211003610500","31055",1421.6557,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,0,2,2,0,"No"
"1543","20211003611900","31055",1365.922,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,2,0,2,2,0,"No"
"1544","20211003613100","0",1421.6557,4,40,0,0,1,0,1,0,160,NA,3,0,0,2,0,2,2,0,"No"
"1545","20211003613800","31055",1359.0178,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,2,2,0,"No"
"1546","20211003615900","0",1447.9769,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"1547","20211003616200","0",1538.8049,2,85,0,0,0,NA,NA,0,170,NA,1,0,0,0,0,1,2,0,"No"
"1548","20211003617500","0",1244.5829,1,100,0,0,0,NA,NA,0,100,NA,0,0,0,0,1,0,0,0,"No"
"1549","20211003618300","0",1368.076,2,110,0,1,1,1,0,0,220,NA,1,0,0,0,2,1,2,0,"No"
"1550","20211003618800","0",1497.2378,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,2,2,0,"No"
"1551","20211003619800","0",1207.9056,1,0,1,1,1,0,0,1,0,NA,0,0,0,0,1,0,0,0,"No"
"1552","20211003619900","0",1337.9398,1,40,0,0,0,NA,NA,0,40,NA,1,0,0,0,1,1,0,0,"No"
"1553","20211003620700","0",1455.3331,4,0,0,0,0,NA,NA,0,0,NA,2,0,0,2,0,1,2,0,"No"
"1554","20211003622800","0",1497.2378,2,150,0,0,1,0,0,0,300,NA,1,0,0,0,0,0,2,0,"No"
"1555","20211003625200","0",1655.0372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,"No"
"1556","20211003626200","0",1337.9398,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2,0,"No"
"1557","20211003627000","0",1508.6117,4,62.5,0,0,0,NA,NA,0,250,NA,2,0,0,2,0,0,0,0,"No"
"1558","20211003631700","0",1093.8275,1,50,0,0,0,NA,NA,0,50,NA,0,0,0,0,1,0,0,0,"No"
"1559","20211003632800","0",1497.2378,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,2,0,"No"
"1560","20211003634900","0",1368.076,1,280,0,0,1,0,0,0,280,NA,1,0,0,0,1,1,0,0,"No"
"1561","20211003636300","0",1455.3331,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2,0,"No"
"1562","20211003636400","0",1447.9769,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"1563","20211003638700","0",1514.715,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,5,0,1,2,0,"No"
"1564","20211003642900","0",1497.2378,2,10,0,0,0,NA,NA,0,20,NA,1,0,0,0,0,2,2,0,"No"
"1565","20211003644600","0",1663.8569,4,37.5,0,0,1,0,1,0,150,350,2,0,0,2,0,1,0,1,"Yes"
"1566","20211003645000","0",1368.076,2,95,0,0,0,NA,NA,0,190,NA,1,0,0,0,2,1,2,0,"No"
"1567","20211003645100","0",1500.5308,3,56.6666666666667,0,0,0,0,0,0,170,70,2,0,0,1,0,0,0,1,"Yes"
"1568","20211003646500","0",1554.2554,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,2,0,"No"
"1569","20211003649200","0",2026.9701,2,75,0,0,1,1,1,1,150,NA,1,0,0,0,0,0,2,0,"No"
"1570","20211003651100","0",1485.7751,2,180,0,0,0,NA,NA,0,360,NA,1,0,0,0,2,2,2,0,"No"
"1571","20211003651800","0",1539.7009,4,30,0,0,0,NA,NA,0,120,NA,2,0,0,1,0,2,2,0,"No"
"1572","20211003653600","0",1707.2905,3,90,0,0,0,NA,NA,0,270,NA,1,0,0,1,0,2,2,0,"No"
"1573","20211003657600","0",1493.3233,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,3,0,2,2,0,"No"
"1574","20211003661100","0",1554.2554,3,133.333333333333,0,0,0,NA,NA,0,400,NA,1,0,0,2,0,1,0,0,"No"
"1575","20211003661400","0",1508.2721,2,80,1,1,0,1,1,1,160,NA,1,2,0,0,1,0,2,0,"No"
"1576","20211003661900","0",1684.8795,2,35,0,0,0,0,0,0,70,NA,1,2,0,0,2,0,2,0,"No"
"1577","20211003662400","0",1249.1194,2,55,0,0,0,NA,NA,0,110,NA,1,0,0,0,2,2,2,0,"No"
"1578","20211003662700","0",1408.7846,2,90,0,0,0,NA,NA,0,180,NA,1,0,0,0,2,2,2,0,"No"
"1579","20211003663300","0",1249.1194,2,85,0,0,0,NA,NA,0,170,NA,1,0,0,0,2,1,2,0,"No"
"1580","20211003664000","0",1839.5028,6,85,1,1,0,1,1,1,510,NA,2,6,0,3,0,0,2,0,"No"
"1581","20211004537800","0",469.1458,1,120,0,0,0,NA,NA,0,120,NA,1,0,0,0,1,0,0,0,"No"
"1582","20211004538700","0",677.1608,2,50,0,0,0,NA,NA,0,100,NA,2,1,0,0,0,2,0,0,"No"
"1583","20211004540100","0",470.8155,2,NA,0,0,0,NA,NA,0,NA,NA,1,0,0,0,2,0,2,0,"No"
"1584","20211004543600","0",565.0121,1,270,0,0,0,NA,NA,0,270,NA,0,0,0,0,0,0,0,0,"No"
"1585","20211004545400","0",496.5457,2,40,0,0,0,NA,NA,0,80,NA,1,0,0,0,2,1,2,0,"No"
"1586","20211004548100","0",470.8155,2,5,0,0,1,0,0,0,10,NA,1,0,0,0,2,0,2,0,"No"
"1587","20211004550700","0",458.8114,1,40,0,0,0,NA,NA,0,40,NA,1,0,0,0,1,0,0,0,"No"
"1588","20211004552000","0",485.6015,1,150,0,0,0,NA,NA,0,150,NA,0,0,0,0,1,0,0,0,"No"
"1589","20211004555500","0",503.1957,1,60,1,1,1,1,1,1,60,NA,0,0,0,0,1,1,0,0,"No"
"1590","20211004558100","0",559.1073,1,60,0,0,0,NA,NA,0,60,NA,0,0,0,0,0,1,0,0,"No"
"1591","20211004559400","0",458.8114,1,0,1,1,0,1,1,1,0,NA,1,0,0,0,1,1,0,0,"No"
"1592","20211004559500","0",513.4384,6,41.6666666666667,NA,NA,0,NA,NA,NA,250,NA,3,0,0,2,0,1,2,0,"No"
"1593","20211004560500","0",470.8155,2,80,0,0,0,NA,NA,0,160,NA,1,0,0,0,2,0,2,0,"No"
"1594","20211004560900","0",676.4235,4,50,1,1,1,0,1,1,200,NA,1,0,0,2,0,1,2,0,"No"
"1595","20211004566400","0",513.4384,2,275,0,0,1,0,0,0,550,NA,1,0,0,0,0,1,2,0,"No"
"1596","20211004566700","0",677.1608,2,115,0,0,0,NA,NA,0,230,NA,1,0,0,0,0,2,0,0,"No"
"1597","20211004567600","0",571.5015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"No"
"1598","20211004570300","0",455.6725,1,160,0,0,0,NA,NA,0,160,NA,0,0,0,0,1,0,0,0,"No"
"1599","20211004572500","0",469.1458,1,140,0,0,0,NA,NA,0,140,NA,1,0,0,0,1,0,0,0,"No"
"1600","20211004574800","0",592.326,2,205,0,0,0,NA,NA,0,410,NA,1,0,0,0,0,1,2,0,"No"
"1601","20211004578300","0",542.9286,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,0,2,2,0,"No"
"1602","20211004580500","0",470.8155,2,30,0,0,0,0,0,0,60,NA,1,0,0,0,2,2,2,0,"No"
"1603","20211004581200","0",496.5457,2,40,0,0,0,0,0,0,80,NA,1,0,0,0,2,0,2,0,"No"
"1604","20211004581500","0",512.8527,2,110,0,0,0,NA,NA,0,220,NA,1,0,0,0,0,2,2,0,"No"
"1605","20211004581600","0",518.4749,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,"No"
"1606","20211004583400","0",485.6015,1,170,0,0,0,NA,NA,0,170,NA,0,0,0,0,1,1,0,0,"No"
"1607","20211004583800","0",565.1683,4,42.5,0,0,0,NA,NA,0,170,NA,3,0,1,2,0,2,2,0,"No"
"1608","20211004584300","0",565.0121,3,30,0,0,0,NA,NA,0,90,NA,1,0,0,2,0,1,0,0,"No"
"1609","20211004584800","0",455.6725,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,"No"
"1610","20211004586200","0",527.6928,2,65,0,0,0,NA,NA,0,130,NA,1,0,0,0,0,1,2,0,"No"
"1611","20211004586900","0",485.6015,1,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,0,0,0,"No"
"1612","20211004594300","0",527.6928,2,115,0,0,0,NA,NA,0,230,NA,1,0,0,0,0,2,2,0,"No"
"1613","20211004595800","0",380.8451,2,100,0,0,0,NA,NA,0,200,NA,1,0,0,0,2,2,2,0,"No"
"1614","20211004600100","0",472.9957,1,200,0,0,1,0,0,0,200,NA,0,0,0,0,0,0,0,0,"No"
"1615","20211004600200","0",391.4878,2,75,0,0,0,NA,NA,0,150,NA,1,0,0,0,2,1,2,0,"No"
"1616","20211004602100","0",472.1542,2,50,0,0,0,NA,NA,0,100,NA,2,0,2,0,0,2,0,0,"No"
"1617","20211004602500","0",382.864,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"1618","20211004602600","0",440.3434,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,2,0,"No"
"1619","20211004603300","0",434.6233,2,180,1,1,0,1,1,1,360,NA,1,0,0,0,0,1,2,0,"No"
"1620","20211004603800","0",427.6185,3,73.3333333333333,0,0,0,0,0,0,220,NA,2,0,0,2,0,0,0,0,"No"
"1621","20211004605200","0",429.3909,3,86.6666666666667,0,0,0,NA,NA,0,260,NA,1,0,0,0,0,2,2,0,"No"
"1622","20211004605500","0",392.8811,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,2,0,2,0,"No"
"1623","20211004607500","0",441.6801,4,25,0,0,0,NA,NA,0,100,NA,3,0,0,2,0,2,2,0,"No"
"1624","20211004608900","0",391.4878,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,2,2,0,"No"
"1625","20211004610000","0",494.2779,3,73.3333333333333,0,1,1,0,1,0,220,NA,2,0,0,1,0,2,2,0,"No"
"1626","20211004611900","0",423.8131,2,100,0,0,0,NA,NA,0,200,NA,1,0,0,0,0,0,2,0,"No"
"1627","20211004613300","0",387.7775,2,150,0,0,0,NA,NA,0,300,NA,1,0,0,0,2,2,2,0,"No"
"1628","20211004613800","0",422.883,3,53.3333333333333,0,0,0,NA,NA,0,160,NA,1,0,0,0,0,1,2,0,"No"
"1629","20211004614100","0",507.7632,7,42.8571428571429,0,0,0,0,0,0,300,NA,3,0,0,5,0,1,2,0,"No"
"1630","20211004615900","0",382.864,1,10,0,0,1,0,0,0,10,NA,1,0,0,0,1,0,0,0,"No"
"1631","20211004619500","0",377.8905,1,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"1632","20211004619700","0",565.0993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,"No"
"1633","20211004620300","0",518.9462,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"No"
"1634","20211004620800","0",386.4023,2,120,0,0,0,NA,NA,0,240,NA,1,0,0,0,2,2,2,0,"No"
"1635","20211004623000","0",414.3521,1,80,0,0,0,NA,NA,0,80,NA,1,0,0,0,1,0,0,0,"No"
"1636","20211004624900","0",466.5579,4,77.5,0,0,0,NA,NA,0,310,NA,0,0,0,0,0,0,1,0,"No"
"1637","20211004627900","0",399.9557,1,100,0,0,0,0,0,0,100,NA,0,0,0,0,1,0,0,0,"No"
"1638","20211004629600","0",518.9462,2,55,1,0,1,1,1,1,110,NA,1,0,0,1,0,0,0,0,"No"
"1639","20211004633400","0",472.9957,1,160,0,0,0,NA,NA,0,160,NA,0,0,0,0,0,1,0,0,"No"
"1640","20211004633900","0",432.6514,1,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,0,0,0,"No"
"1641","20211004634300","0",387.7775,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2,0,"No"
"1642","20211004634900","0",557.7585,4,1,0,0,0,NA,NA,0,4,NA,2,0,0,2,0,2,2,0,"No"
"1643","20211004635300","0",487.8571,4,42.5,0,0,0,0,0,0,170,NA,4,0,0,3,0,1,0,0,"No"
"1644","20211004638600","0",487.8571,4,10,0,0,1,0,0,0,40,NA,1,3,0,3,0,1,0,0,"No"
"1645","20211004639400","0",375.3052,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,"No"
"1646","20211004640400","0",419.9014,1,100,0,0,0,0,0,0,100,NA,0,0,0,0,1,1,0,0,"No"
"1647","20211004642000","0",466.5579,1,130,0,0,0,NA,NA,0,130,NA,0,0,0,0,0,0,0,0,"No"
"1648","20211004642700","0",434.6233,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,2,2,0,"No"
"1649","20211004644800","0",494.2779,2,90,0,0,0,NA,NA,0,180,NA,1,0,0,0,0,1,2,0,"No"
"1650","20211004645000","0",440.3434,3,106.666666666667,0,0,0,NA,NA,0,320,NA,1,0,0,0,0,2,2,0,"No"
"1651","20211004645100","0",427.0312,1,190,0,0,0,NA,NA,0,190,NA,0,0,0,0,1,1,1,0,"No"
"1652","20211004646300","0",518.9462,4,55,0,0,0,0,0,0,220,NA,0,2,0,0,0,4,0,0,"No"
"1653","20211004647700","0",380.8451,2,165,0,0,0,NA,NA,0,330,NA,1,0,0,0,2,1,2,0,"No"
"1654","20211004648700","0",391.4878,1,80,0,0,0,0,0,0,80,NA,1,0,0,0,1,0,0,0,"No"
"1655","20211004654700","0",5712.2914,1,70,0,0,0,NA,NA,0,70,NA,0,0,1,0,1,1,0,0,"No"
"1656","20211004659600","0",6126.8922,2,145,0,0,0,NA,NA,0,290,NA,1,0,0,0,0,1,2,0,"No"
"1657","20211004660300","0",6127.2101,3,33.3333333333333,0,0,0,NA,NA,0,100,NA,2,0,0,1,0,2,2,0,"No"
"1658","20211004660600","0",4795.0467,1,50,0,0,0,NA,NA,0,50,NA,0,0,1,0,1,0,0,0,"No"
"1659","20211004661800","0",5311.247,2,55,0,0,0,0,0,0,110,NA,1,0,2,0,2,0,2,0,"No"
"1660","20211004662900","0",4842.1583,1,0,1,1,1,1,1,1,0,30,1,0,0,0,0,1,0,1,"Yes"
"1661","20211004663400","0",3927.0054,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,0,2,0,"No"
"1662","20211004669200","0",4440.188,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,2,2,0,"No"
"1663","20211004672600","39153",3801.6245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,"No"
"1664","20211004673800","0",4852.8082,4,75,0,0,0,NA,NA,0,300,NA,3,0,0,1,0,2,2,0,"No"
"1665","20211004675800","39095",4830.472,1,120,0,0,0,NA,NA,0,120,NA,0,0,0,0,0,1,0,0,"No"
"1666","20211004678000","0",4795.0467,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,"No"
"1667","20211004679600","0",4440.188,2,175,0,0,0,NA,NA,0,350,NA,1,0,0,0,2,2,2,0,"No"
"1668","20211004682600","0",6127.2101,2,20,0,0,1,0,1,0,40,NA,1,0,0,0,0,2,2,0,"No"
"1669","20211004684700","0",5281.1945,6,53.3333333333333,1,1,0,1,0,1,320,NA,4,6,0,4,0,0,2,0,"No"
"1670","20211004688300","39153",6613.6041,1,50,0,0,0,NA,NA,0,50,NA,1,0,1,0,0,1,0,0,"No"
"1671","20211004689800","0",4212.8624,1,60,0,0,0,NA,NA,0,60,NA,0,0,1,0,1,0,0,0,"No"
"1672","20211004692000","0",4715.7133,1,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,0,0,0,"No"
"1673","20211004692100","0",4084.0999,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,0,2,0,0,"No"
"1674","20211004692400","39153",4263.3482,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,0,0,0,0,"No"
"1675","20211004692900","0",3542.1096,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,1,0,2,0,"No"
"1676","20211004693400","0",4315.504,5,40,0,0,0,NA,NA,0,200,NA,3,0,0,3,0,2,2,0,"No"
"1677","20211004694600","39153",3970.1593,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,"No"
"1678","20211004695400","0",4146.3217,5,50,1,1,1,1,0,1,250,NA,3,0,0,3,0,1,2,0,"No"
"1679","20211004696900","39089",3746.2157,3,46.6666666666667,0,0,0,NA,NA,0,140,NA,2,0,0,0,0,0,2,0,"No"
"1680","20211004697900","39057",3063.5069,2,45,0,0,0,NA,NA,0,90,NA,1,0,0,0,1,1,0,0,"No"
"1681","20211004699200","39085",3435.2248,1,270,0,0,0,NA,NA,0,270,NA,1,0,0,0,1,1,0,0,"No"
"1682","20211004702000","0",4109.1339,3,56.6666666666667,0,1,1,0,1,0,170,NA,2,0,3,0,2,0,2,0,"No"
"1683","20211004702700","0",3746.2157,5,72,0,0,0,NA,NA,0,360,NA,2,0,0,2,0,2,2,0,"No"
"1684","20211004704200","39113",3079.7467,3,56.6666666666667,0,0,0,NA,NA,0,170,NA,2,0,0,0,2,0,0,0,"No"
"1685","20211004705100","0",3160.3237,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,2,0,2,0,"No"
"1686","20211004706500","0",3746.2157,4,97.5,0,0,0,NA,NA,0,390,NA,2,0,0,0,0,1,2,0,"No"
"1687","20211004706800","39153",3149.1159,1,70,0,1,1,1,0,1,70,210,1,0,0,0,1,0,0,1,"Yes"
"1688","20211004709600","0",3542.1096,2,150,0,0,1,0,0,0,300,NA,1,0,0,0,1,2,2,0,"No"
"1689","20211004710100","0",3622.9608,2,105,0,0,0,NA,NA,0,210,NA,1,0,0,0,2,2,2,0,"No"
"1690","20211004710500","0",3754.4551,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,0,"No"
"1691","20211004710800","0",3423.0421,2,125,0,0,0,NA,NA,0,250,NA,2,0,0,0,1,1,0,0,"No"
"1692","20211004714700","0",3347.6388,2,35,0,0,0,0,0,0,70,NA,1,0,0,0,2,1,0,0,"No"
"1693","20211004715800","0",4645.8394,2,60,0,0,0,0,0,0,120,NA,1,0,2,0,2,0,2,0,"No"
"1694","20211004716600","0",3347.6388,1,200,0,0,1,0,0,0,200,NA,1,0,0,0,1,1,0,0,"No"
